state_code,state,city,latitude,longitude
IN.24,Rajasthan,Deoli,25.75728,75.37991
IN.25,Tamil Nadu,Devipattinam,9.47763,78.89558
IN.24,Rajasthan,Devgarh,25.52533,73.90812
IN.09,Gujarat,Devgadh Bāriya,22.70517,73.90882
IN.40,Telangana,Devarkonda,16.69186,78.92073
IN.39,Uttarakhand,Devaprayāg,30.14603,78.60272
IN.19,Karnataka,Devanahalli,13.24655,77.71183
IN.25,Tamil Nadu,Devakottai,9.94704,78.8233
IN.25,Tamil Nadu,Devikāpuram,12.49807,79.25308
IN.25,Tamil Nadu,Devadanapatti,10.14673,77.6439
IN.16,Maharashtra,Deūlgaon Rāja,20.01757,76.03755
IN.25,Tamil Nadu,Desūr,12.43727,79.48145
IN.24,Rajasthan,Deshnoke,27.79836,73.34297
IN.03,Assam,Dergaon,26.7,93.96667
IN.07,Delhi,Dera Māndi,28.43597,77.17601
IN.11,Himachal Pradesh,Dera Gopipur,31.87919,76.21871
IN.23,Punjab,Derā Nānak,32.03733,75.02787
IN.35,Madhya Pradesh,Depālpur,22.85095,75.54224
IN.35,Madhya Pradesh,Deori Khās,23.39017,79.0163
IN.36,Uttar Pradesh,Deoria,26.50167,83.77936
IN.37,Chhattisgarh,Deori,21.45,82.61667
IN.16,Maharashtra,Deorī,21.06765,80.36746
IN.36,Uttar Pradesh,Deoraniān,28.62989,79.47648
IN.16,Maharashtra,Deoli,20.6492,78.48023
IN.16,Maharashtra,Deolāli,19.94404,73.83441
IN.16,Maharashtra,Deolali,19.47393,74.62063
IN.37,Chhattisgarh,Deokar,21.56667,81.31667
IN.38,Jharkhand,Deoghar,24.48983,86.69902
IN.21,Odisha,Deogarh,21.53827,84.73337
IN.36,Uttar Pradesh,Deoband,29.69505,77.67964
IN.25,Tamil Nadu,Denkanikota,12.5301,77.78887
IN.24,Rajasthan,Delwāra,24.77567,73.74633
IN.09,Gujarat,Delvāda,20.77544,71.04646
IN.07,Delhi,Delhi Cantonment,28.6,77.13333
IN.07,Delhi,Delhi,28.65195,77.23149
IN.35,Madhya Pradesh,Dekan,24.70638,75.1044
IN.16,Maharashtra,Dehu,18.71851,73.76635
IN.39,Uttarakhand,Dehradun,30.32443,78.03392
IN.35,Madhya Pradesh,Dahi,22.11217,74.5879
IN.09,Gujarat,Dediāpāda,21.62769,73.59026
IN.28,West Bengal,Debīpur,24.25029,88.61824
IN.36,Uttar Pradesh,Dayāl Bāgh,27.22122,78.01095
IN.16,Maharashtra,Dāvrapāda,18.7961,73.07783
IN.33,Goa,Davorlim,15.27221,73.99242
IN.19,Karnataka,Davangere,14.46693,75.92694
IN.24,Rajasthan,Dausa,26.89,76.33584
IN.36,Uttar Pradesh,Daurāla,29.11344,77.70467
IN.16,Maharashtra,Daund,18.46515,74.58375
IN.11,Himachal Pradesh,Daulatpur,32.05622,76.26101
IN.11,Himachal Pradesh,Daulatpur,31.78871,75.99154
IN.28,West Bengal,Daulatpur,25.32605,88.32989
IN.16,Maharashtra,Daulatābād,19.93611,75.22148
IN.34,Bihar,Daudnagar,25.03473,84.40095
IN.16,Maharashtra,Dattāpur,20.78075,78.1407
IN.35,Madhya Pradesh,Datia,25.67312,78.45908
IN.36,Uttar Pradesh,Dātāganj,28.0253,79.40819
IN.23,Punjab,Dasūya,31.81679,75.6531
IN.21,Odisha,Daspalla,20.33962,84.84723
IN.36,Uttar Pradesh,Dāsna,28.67736,77.52252
IN.16,Maharashtra,Daryāpur,20.92489,77.32644
IN.16,Maharashtra,Dārwha,20.31017,77.77257
IN.02,Andhra Pradesh,Darsi,15.76978,79.67939
IN.31,Mizoram,Darlawn,24.01336,92.92439
IN.28,West Bengal,Dārjiling,27.03333,88.26667
IN.21,Odisha,Dāringbārhi,19.90703,84.12408
IN.24,Rajasthan,Dariba,24.94865,74.1342
IN.24,Rajasthan,Dariāwad,24.10119,74.44311
IN.34,Bihar,Darbhanga,26.15216,85.89707
IN.16,Maharashtra,Dāpoli,17.75927,73.18816
IN.37,Chhattisgarh,Dantewāra,18.88881,81.35068
IN.24,Rajasthan,Danta,27.29636,75.18665
IN.36,Uttar Pradesh,Dankaur,28.35121,77.55508
IN.19,Karnataka,Dandeli,15.26667,74.61667
IN.34,Bihar,Dinapore,25.63705,85.04794
IN.35,Madhya Pradesh,Damoh,23.83312,79.4419
IN.09,Gujarat,Dāmnagar,21.69232,71.51747
IN.52,Dadra and Nagar Haveli and Daman and Diu,Daman,20.41431,72.83236
IN.38,Jharkhand,Medininagar,24.03971,84.0658
IN.34,Bihar,Dalsingh Sarai,25.66795,85.83636
IN.36,Uttar Pradesh,Dalmau,26.06477,81.0298
IN.28,West Bengal,Dalkola,25.87577,87.84009
IN.11,Himachal Pradesh,Dalhousie,32.55219,75.94663
IN.09,Gujarat,Dākor,22.75268,73.14967
IN.21,Odisha,Daitari,21.1,85.75
IN.09,Gujarat,Dohad,22.83283,74.25986
IN.09,Gujarat,Dahegām,23.16903,72.82161
IN.16,Maharashtra,Dāhānu,19.96778,72.71263
IN.11,Himachal Pradesh,Dagshai,30.88431,77.05228
IN.36,Uttar Pradesh,Dādri,28.55257,77.55403
IN.52,Dadra and Nagar Haveli and Daman and Diu,Dadra,20.32504,72.96618
IN.10,Haryana,Dabwāli,29.94906,74.73832
IN.35,Madhya Pradesh,Dabra,25.88572,78.33221
IN.37,Chhattisgarh,Dabra,21.78036,83.08237
IN.33,Goa,Dabolim,15.39911,73.8559
IN.35,Madhya Pradesh,Daboh,26.00239,78.87658
IN.16,Maharashtra,Dābhol,17.58971,73.18001
IN.09,Gujarat,Dabhoi,22.18333,73.43333
IN.52,Dadra and Nagar Haveli and Daman and Diu,Dabhel,20.40953,72.88339
IN.21,Odisha,Cuttack,20.46497,85.87927
IN.33,Goa,Curtorim,15.27563,74.02158
IN.33,Goa,Curti,15.41667,74.01667
IN.33,Goa,Curchorem,15.26349,74.10875
IN.33,Goa,Cuncolim,15.1773,73.99392
IN.02,Andhra Pradesh,Cumbum,15.58171,79.11059
IN.02,Andhra Pradesh,Kadapa,14.47995,78.82346
IN.25,Tamil Nadu,Cuddalore,11.75617,79.76693
IN.25,Tamil Nadu,Covelong,12.78653,80.25065
IN.33,Goa,Cortalim,15.40247,73.90881
IN.25,Tamil Nadu,Coonoor,11.34979,76.79375
IN.19,Karnataka,Kundapura,13.63126,74.6902
IN.33,Goa,Colva,15.27976,73.92285
IN.33,Goa,Colovale,15.63522,73.82426
IN.36,Uttar Pradesh,Colonelganj,27.13432,81.69868
IN.34,Bihar,Colgong,25.26328,87.23264
IN.33,Goa,Calangute,15.5439,73.7553
IN.25,Tamil Nadu,Coimbatore,11.00555,76.96612
IN.13,Kerala,Kochi,9.93988,76.26022
IN.39,Uttarakhand,Clement Town,30.26361,78.00862
IN.24,Rajasthan,Chūru,28.30415,74.96718
IN.17,Manipur,Churāchāndpur,24.33353,93.66999
IN.36,Uttar Pradesh,Chunār,25.12776,82.8821
IN.39,Uttarakhand,Vikāsnagar,30.46944,77.77275
IN.23,Punjab,Chugānwān,31.70567,74.66335
IN.11,Himachal Pradesh,Chuāri Khās,32.43058,76.01428
IN.09,Gujarat,Chotila,22.42347,71.19641
IN.09,Gujarat,Chorwād,21.02947,70.23302
IN.35,Madhya Pradesh,Churhat,24.42743,81.66948
IN.16,Maharashtra,Chopda,21.24578,75.29946
IN.36,Uttar Pradesh,Chopan,24.51954,83.02287
IN.25,Tamil Nadu,Sholavandan,10.0216,77.96087
IN.25,Tamil Nadu,Cholapuram,9.35193,77.56839
IN.02,Andhra Pradesh,Chodavaram,17.82884,82.93526
IN.02,Andhra Pradesh,Rampachodavaram,17.44088,81.77558
IN.40,Telangana,Chityāl,17.2316,79.12814
IN.13,Kerala,Chittūr,10.69967,76.7471
IN.02,Andhra Pradesh,Chittoor,13.21055,79.0956
IN.24,Rajasthan,Chittorgarh,24.88963,74.62403
IN.28,West Bengal,Chittaranjan,23.85681,86.90324
IN.21,Odisha,Chittarkonda,18.12533,82.1089
IN.19,Karnataka,Chitradurga,14.22262,76.40038
IN.38,Jharkhand,Chitarpur,23.57283,85.65355
IN.19,Karnataka,Chītāpur,17.12357,77.0824
IN.38,Jharkhand,Chiria,22.31093,85.27601
IN.36,Uttar Pradesh,Chirgaon,25.57198,78.81432
IN.24,Rajasthan,Chidawa,28.23937,75.64035
IN.02,Andhra Pradesh,Chīrāla,15.82385,80.35219
IN.02,Andhra Pradesh,Chīpurupalle,18.31142,83.56846
IN.16,Maharashtra,Chiplūn,17.53339,73.50935
IN.02,Andhra Pradesh,Chintapalle,17.87117,82.35108
IN.19,Karnataka,Chintamani,13.40051,78.05172
IN.40,Telangana,Chinnūr,18.85779,79.7956
IN.25,Tamil Nadu,Chinna Salem,11.63422,78.87412
IN.25,Tamil Nadu,Chinnamanūr,9.83999,77.38109
IN.12,Jammu and Kashmir,Chineni,33.03597,75.28358
IN.19,Karnataka,Chincholi,17.46508,77.41874
IN.33,Goa,Chinchinim,15.21447,73.97555
IN.16,Maharashtra,Chinchani,19.87458,72.6851
IN.23,Punjab,Chiman,30.0936,75.6875
IN.36,Uttar Pradesh,Chillupār,26.28221,83.5064
IN.02,Andhra Pradesh,Chilakalūrupet,16.08987,80.16705
IN.19,Karnataka,Chikodi,16.42898,74.58591
IN.19,Karnataka,Chiknāyakanhalli,13.41609,76.62063
IN.19,Karnataka,Chikmagalūr,13.32231,75.774
IN.19,Karnataka,Chikjājūr,14.1267,76.14081
IN.21,Odisha,Chikiti,19.20233,84.6145
IN.09,Gujarat,Chikhli,20.75751,73.06268
IN.16,Maharashtra,Chikhli,20.35046,76.25774
IN.19,Karnataka,Chik Bānavar,13.08217,77.50191
IN.19,Karnataka,Chik Ballāpur,13.43512,77.72787
IN.16,Maharashtra,Chikhaldara,21.40038,77.31865
IN.10,Haryana,Chīka,30.04891,76.343
IN.25,Tamil Nadu,Chidambaram,11.39933,79.69144
IN.35,Madhya Pradesh,Chicholi,22.0123,77.671
IN.16,Maharashtra,Chicholi,21.46926,79.70151
IN.35,Madhya Pradesh,Chichli,22.83363,78.82611
IN.33,Goa,Chicalim,15.39835,73.84216
IN.37,Chhattisgarh,Chhura,20.81123,82.20905
IN.37,Chhattisgarh,Chhuīkhadān,21.52316,80.99788
IN.24,Rajasthan,Chhoti Sādri,24.38145,74.7012
IN.09,Gujarat,Chhota Udepur,22.30401,74.0158
IN.35,Madhya Pradesh,Chhindwāra,22.05697,78.93958
IN.36,Uttar Pradesh,Chhibrāmau,27.14872,79.50078
IN.07,Delhi,Chhatarpur,28.49849,77.18254
IN.35,Madhya Pradesh,Chhatarpur,24.9177,79.58871
IN.34,Bihar,Chhātāpur,26.21965,87.00479
IN.36,Uttar Pradesh,Chhāta,27.72374,77.5081
IN.36,Uttar Pradesh,Chharra,27.9247,78.40102
IN.36,Uttar Pradesh,Chhaprauli,29.20989,77.17454
IN.34,Bihar,Chāpra,25.78031,84.74709
IN.35,Madhya Pradesh,Chhapera,23.89484,76.45378
IN.24,Rajasthan,Chhāpar,27.819,74.43936
IN.35,Madhya Pradesh,Chhanerā,21.96097,76.69494
IN.09,Gujarat,Chhala,23.30779,72.77404
IN.10,Haryana,Chhachhrauli,30.24492,77.36027
IN.24,Rajasthan,Chhabra,24.66472,76.84379
IN.25,Tamil Nadu,Cheyyur,12.34948,80.00304
IN.25,Tamil Nadu,Chettipālaiyam,10.91248,77.03699
IN.25,Tamil Nadu,Chetput,12.46399,79.3484
IN.25,Tamil Nadu,Chetput,13.07,80.24083
IN.13,Kerala,Cheruthuruthi,10.74571,76.27449
IN.18,Meghalaya,Cherrapunjee,25.30089,91.69619
IN.25,Tamil Nadu,Cheranmahadevi,8.67547,77.56957
IN.25,Tamil Nadu,Chennimalai,11.16378,77.60388
IN.13,Kerala,Chengannūr,9.31575,76.61513
IN.25,Tamil Nadu,Chengam,12.30889,78.79137
IN.25,Tamil Nadu,Chengalpattu,12.69184,79.97661
IN.19,Karnataka,Chelūr,13.70762,78.09921
IN.13,Kerala,Chēlakara,10.69289,76.34387
IN.24,Rajasthan,Chechat,24.76667,75.88333
IN.24,Rajasthan,Chawand,24.18818,73.81113
IN.13,Kerala,Chavara,8.96727,76.54188
IN.13,Kerala,Chetwayi,10.52885,76.04793
IN.35,Madhya Pradesh,Chaurai,22.05459,79.25195
IN.38,Jharkhand,Chaupāran,24.38699,85.2532
IN.11,Himachal Pradesh,Chaupāl,30.94647,77.5884
IN.24,Rajasthan,Chaumu,27.16955,75.72226
IN.10,Haryana,Nāngal Chaudhri,27.89275,76.11207
IN.24,Rajasthan,Chaksu,26.6051,75.94814
IN.21,Odisha,Chhatrapur,19.35574,84.98359
IN.38,Jharkhand,Chatrā,24.20645,84.87085
IN.40,Telangana,Chātakonda,17.55303,80.6477
IN.38,Jharkhand,Chas,23.63556,86.16712
IN.36,Uttar Pradesh,Charthāwal,29.54687,77.59438
IN.10,Haryana,Charkhi Dādri,28.59166,76.27161
IN.36,Uttar Pradesh,Charkhāri,25.40304,79.74877
IN.37,Chhattisgarh,Charāma,20.49318,81.36747
IN.03,Assam,Chāpar,26.27266,90.44556
IN.20,Nagaland,Chantongia,26.54588,94.6856
IN.19,Karnataka,Channarāyapatna,12.90642,76.38775
IN.19,Karnataka,Channapatna,12.65143,77.20672
IN.19,Karnataka,Channagiri,14.02399,75.92577
IN.03,Assam,Chāngsāri,26.26433,91.6839
IN.11,Himachal Pradesh,Changar Talai,31.45295,76.5231
IN.13,Kerala,Changanācheri,9.44203,76.53604
IN.38,Jharkhand,Chandwā,23.67558,84.74009
IN.16,Maharashtra,Chāndor,20.3306,74.24467
IN.16,Maharashtra,Chāndūr Bāzār,21.23853,77.74713
IN.16,Maharashtra,Chāndūr,20.81408,77.98015
IN.16,Maharashtra,Chāndur,19.73444,79.17167
IN.16,Maharashtra,Chānda,19.95076,79.29523
IN.28,West Bengal,Chandrakona,22.73333,87.51667
IN.36,Uttar Pradesh,Chāndpur,29.13489,78.27187
IN.21,Odisha,Chāndpur,19.94307,85.40722
IN.35,Madhya Pradesh,Chandla,25.07148,80.19294
IN.38,Jharkhand,Chāndil,22.95745,86.05331
IN.05,Chandigarh,Chandigarh,30.73629,76.7884
IN.35,Madhya Pradesh,Chandia,23.65647,80.70911
IN.35,Madhya Pradesh,Chanderi,24.71312,78.13809
IN.21,Odisha,Chāndbāli,20.77519,86.74139
IN.36,Uttar Pradesh,Chanduasi,28.45178,78.78277
IN.36,Uttar Pradesh,Chandauli,25.25803,83.26825
IN.24,Rajasthan,Chāndarun,26.92696,74.33551
IN.28,West Bengal,Chandannagar,22.86225,88.36796
IN.09,Gujarat,Chānasma,23.71472,72.11279
IN.34,Bihar,Chanāri,24.9156,83.79684
IN.19,Karnataka,Chamrajnagar,11.92312,76.93949
IN.21,Odisha,Chāmpua,22.06734,85.66463
IN.39,Uttarakhand,Champawat,29.33501,80.07783
IN.37,Chhattisgarh,Chāmpa,22.03532,82.64234
IN.23,Punjab,Chāmkor,30.89748,76.41539
IN.11,Himachal Pradesh,Chamba,32.55531,76.12647
IN.02,Andhra Pradesh,Challapalle,16.11756,80.93139
IN.19,Karnataka,Challakere,14.318,76.65165
IN.16,Maharashtra,Chalisgaon,20.45781,75.01596
IN.09,Gujarat,Chalāla,21.41073,71.16621
IN.38,Jharkhand,Chākuliā,22.48301,86.71793
IN.39,Uttarakhand,Chakrāta,30.70369,77.86386
IN.38,Jharkhand,Chakradharpur,22.67611,85.62892
IN.09,Gujarat,Chaklāsi,22.6532,72.94497
IN.34,Bihar,Chākia,26.41598,85.04665
IN.36,Uttar Pradesh,Chakia,25.04891,83.22155
IN.16,Maharashtra,Chākan,18.76059,73.86351
IN.36,Uttar Pradesh,Chail,25.42654,81.63198
IN.38,Jharkhand,Chāībāsa,22.55038,85.80249
IN.35,Madhya Pradesh,Chāchaura,24.17583,76.99957
IN.03,Assam,Chābua,27.48253,95.17451
IN.33,Goa,Cavelossim,15.17255,73.94194
IN.33,Goa,Carapur,15.56588,73.98713
IN.28,West Bengal,Canning,22.31399,88.66508
IN.13,Kerala,Kannur,11.86752,75.35763
IN.33,Goa,Candolim,15.51807,73.76259
IN.28,West Bengal,Kolkata,22.56263,88.36304
IN.19,Karnataka,Byādgi,14.67325,75.4868
IN.34,Bihar,Buxar,25.57548,83.98043
IN.21,Odisha,Burla,21.50976,83.87259
IN.10,Haryana,Būriya,30.15911,77.35814
IN.35,Madhya Pradesh,Burhar,23.21494,81.53204
IN.35,Madhya Pradesh,Burhānpur,21.30868,76.23026
IN.23,Punjab,Bungal,32.31388,75.74908
IN.38,Jharkhand,Būndu,23.16095,85.59007
IN.24,Rajasthan,Būndi,25.43855,75.63735
IN.16,Maharashtra,Buldāna,20.52933,76.18457
IN.36,Uttar Pradesh,Bulandshahr,28.40392,77.85773
IN.21,Odisha,Buguda,19.80806,84.79084
IN.23,Punjab,Budhlāda,29.92799,75.56205
IN.36,Uttar Pradesh,Budhāna,29.28805,77.47534
IN.36,Uttar Pradesh,Budaun,28.03811,79.12668
IN.16,Maharashtra,Bramhapuri,20.61107,79.86103
IN.21,Odisha,Bramhabarada,20.7426,86.24454
IN.21,Odisha,Brajarajnagar,21.81667,83.91667
IN.21,Odisha,Brahmapur,19.31151,84.7929
IN.35,Madhya Pradesh,Barmhān Kalān,23.0346,79.02092
IN.09,Gujarat,Botad,22.16917,71.66671
IN.09,Gujarat,Borsad,22.40788,72.89817
IN.16,Maharashtra,Borlai Panchaitan,18.17005,73.00439
IN.37,Chhattisgarh,Borla,22.16399,81.21855
IN.16,Maharashtra,Borivli,19.23496,72.85976
IN.38,Jharkhand,Borio,25.03443,87.59252
IN.33,Goa,Borim,15.36667,74.0
IN.37,Chhattisgarh,Borigumma,19.04681,82.55318
IN.16,Maharashtra,Borī,20.91208,79.0045
IN.24,Rajasthan,Borāwar,27.02366,74.67579
IN.35,Madhya Pradesh,Bora,23.65851,76.81116
IN.03,Assam,Bongaigaon,26.47703,90.55815
IN.30,Arunachal Pradesh,Bomdila,27.26475,92.42472
IN.16,Maharashtra,Mumbai,19.07283,72.88261
IN.28,West Bengal,Bolpur,23.66278,87.69695
IN.21,Odisha,Bolānīkhodān,22.11312,85.33645
IN.38,Jharkhand,Bokāro,23.66934,86.15161
IN.03,Assam,Bokākhāt,26.64018,93.60052
IN.03,Assam,Bokajān,26.02131,93.77945
IN.16,Maharashtra,Boisar,19.80362,72.75598
IN.35,Madhya Pradesh,Bodri,23.16524,81.43262
IN.25,Tamil Nadu,Bodināyakkanūr,10.01171,77.34976
IN.34,Bihar,Bodh Gaya,24.69808,84.9869
IN.40,Telangana,Bodhan,18.66208,77.88581
IN.02,Andhra Pradesh,Bobbili,18.57366,83.35925
IN.36,Uttar Pradesh,Bithūr,26.60664,80.27098
IN.36,Uttar Pradesh,Biswān,27.49581,80.99618
IN.24,Rajasthan,Bissāu,28.24737,75.07666
IN.21,Odisha,Bissamcuttack,19.51168,83.50596
IN.38,Jharkhand,Bishrāmpur,24.25299,83.92502
IN.38,Jharkhand,Bishungarh,24.01514,85.75544
IN.28,West Bengal,Bishnupur,23.0738,87.31991
IN.12,Jammu and Kashmir,Bishnāh,32.6106,74.85557
IN.36,Uttar Pradesh,Bisenda Buzurg,25.4035,80.61889
IN.36,Uttar Pradesh,Bisauli,28.30772,78.93678
IN.37,Chhattisgarh,Bisambharpur,23.33491,83.40884
IN.36,Uttar Pradesh,Bīsalpur,28.29253,79.80472
IN.26,Tripura,Bisālgarh,23.67595,91.28325
IN.16,Maharashtra,Birvādi,18.1019,73.50803
IN.19,Karnataka,Birūr,13.59723,75.97167
IN.34,Bihar,Bīrpur,26.50823,87.01194
IN.21,Odisha,Birmitrapur,22.4,84.76667
IN.39,Uttarakhand,Birbhaddar,30.0712,78.28189
IN.16,Maharashtra,Beed,18.98921,75.75634
IN.21,Odisha,Binika,21.02626,83.81197
IN.36,Uttar Pradesh,Bindki,26.03613,80.57617
IN.35,Madhya Pradesh,Etāwa,24.18351,78.20289
IN.36,Uttar Pradesh,Bilthra,26.12705,83.89148
IN.36,Uttar Pradesh,Bilsi,28.12941,78.9109
IN.36,Uttar Pradesh,Bilsanda,28.24341,79.95135
IN.16,Maharashtra,Biloli,18.77385,77.72463
IN.09,Gujarat,Bilkha,21.4415,70.60063
IN.09,Gujarat,Bilimora,20.76957,72.96134
IN.36,Uttar Pradesh,Bilhaur,26.84345,80.06388
IN.36,Uttar Pradesh,Bilgrām,27.17509,80.03201
IN.19,Karnataka,Bilgi,16.34714,75.61804
IN.12,Jammu and Kashmir,Bilaur,32.61384,75.60494
IN.35,Madhya Pradesh,Bilaua,26.05008,78.27522
IN.11,Himachal Pradesh,Bilaspur,31.33027,76.75663
IN.10,Haryana,Bilāspur,30.3045,77.30424
IN.36,Uttar Pradesh,Bīlāspur,28.88655,79.2703
IN.36,Uttar Pradesh,Bīlāspur,28.39128,77.62421
IN.37,Chhattisgarh,Bilāspur,22.08005,82.15543
IN.03,Assam,Bilāsipāra,26.23285,90.2341
IN.36,Uttar Pradesh,Bilariāganj,26.19593,83.2269
IN.36,Uttar Pradesh,Bilāri,28.62146,78.80361
IN.24,Rajasthan,Bilāra,26.18067,73.7055
IN.37,Chhattisgarh,Bilaigarh,21.63809,82.72354
IN.34,Bihar,Bikramganj,25.21073,84.25508
IN.34,Bihar,Bikram,25.44708,84.86261
IN.25,Tamil Nadu,Bikkatti,11.27721,76.62568
IN.36,Uttar Pradesh,Bīkāpur,26.59534,82.13272
IN.24,Rajasthan,Bikaner,28.01762,73.31495
IN.35,Madhya Pradesh,Bijrauni,24.93296,77.64352
IN.24,Rajasthan,Bijolia,25.16095,75.32328
IN.36,Uttar Pradesh,Bijnor,29.373,78.13636
IN.03,Assam,Bijni,26.49588,90.70298
IN.35,Madhya Pradesh,Bijeraghogarh,23.99554,80.60657
IN.21,Odisha,Bijepur,21.18926,83.46061
IN.12,Jammu and Kashmir,Bijbehara,33.79378,75.107
IN.35,Madhya Pradesh,Bijāwar,24.62351,79.48994
IN.37,Chhattisgarh,Bījāpur,18.79387,80.81599
IN.19,Karnataka,Vijayapura,16.82442,75.71537
IN.35,Madhya Pradesh,Bijaipur,26.05052,77.37138
IN.24,Rajasthan,Bijaynagar,25.92976,74.64916
IN.34,Bihar,Bihtā,25.55885,84.87141
IN.03,Assam,Bihpuriāgaon,27.01718,93.91673
IN.34,Bihar,Bihār Sharīf,25.20084,85.52389
IN.34,Bihar,Bihārīganj,25.73415,86.98837
IN.36,Uttar Pradesh,Bīghāpur Khurd,26.34734,80.65698
IN.36,Uttar Pradesh,Bidhūna,26.80172,79.50829
IN.24,Rajasthan,Bīdāsar,27.83598,74.31776
IN.19,Karnataka,Bidar,17.90802,77.51524
IN.19,Karnataka,Bidadi,12.7993,77.38655
IN.35,Madhya Pradesh,Bichhiā,22.45047,80.70236
IN.40,Telangana,Bībīnagar,17.47277,78.79596
IN.35,Madhya Pradesh,Biaora,23.9205,76.91074
IN.25,Tamil Nadu,Kīl Bhuvanagiri,11.44216,79.64763
IN.25,Tamil Nadu,Boothapandi,8.26586,77.44606
IN.16,Maharashtra,Bhusawal,21.04365,75.78506
IN.10,Haryana,Bhundsi,28.35051,77.06144
IN.24,Rajasthan,Bhuma,27.78333,74.93333
IN.16,Maharashtra,Bhoom,18.45908,75.65877
IN.09,Gujarat,Bhuj,23.25397,69.66928
IN.16,Maharashtra,Bhudgaon,16.90742,74.59954
IN.21,Odisha,Bhubaneswar,20.27241,85.83385
IN.21,Odisha,Bhuban,20.88197,85.83334
IN.39,Uttarakhand,Bhowali,29.38985,79.50481
IN.16,Maharashtra,Bhor,18.14861,73.84336
IN.37,Chhattisgarh,Bhopālpatnam,18.86347,80.385
IN.35,Madhya Pradesh,Bhopal,23.25469,77.40289
IN.35,Madhya Pradesh,Bhonrāsa,22.99303,76.2098
IN.40,Telangana,Bhongīr,17.51544,78.88563
IN.36,Uttar Pradesh,Bhongaon,27.25515,79.18118
IN.23,Punjab,Bhulath Gharbi,31.54279,75.50755
IN.16,Maharashtra,Bhokardan,20.2583,75.76997
IN.16,Maharashtra,Bhokar,19.21933,77.66962
IN.38,Jharkhand,Bhojudih,23.63962,86.44105
IN.23,Punjab,Bhogpur,31.55442,75.64271
IN.10,Haryana,Bhiwāni,28.79304,76.13968
IN.16,Maharashtra,Bhiwandi,19.30023,73.05881
IN.35,Madhya Pradesh,Bhitarwār,25.79216,78.11085
IN.24,Rajasthan,Bhīnmāl,24.99944,72.27141
IN.36,Uttar Pradesh,Bhinga,27.70283,81.9343
IN.24,Rajasthan,Bhindār,24.50235,74.18551
IN.35,Madhya Pradesh,Bhind,26.56671,78.78728
IN.02,Andhra Pradesh,Bhīmunipatnam,17.89017,83.45203
IN.39,Uttarakhand,Bhīm Tāl,29.34447,79.56336
IN.52,Dadra and Nagar Haveli and Daman and Diu,Bhimpur,20.45,72.88333
IN.02,Andhra Pradesh,Bhimavaram,16.54078,81.52322
IN.24,Rajasthan,Bhim,25.73804,74.08013
IN.24,Rajasthan,Bhilwara,25.34707,74.64081
IN.09,Gujarat,Bhiloda,23.7676,73.24704
IN.37,Chhattisgarh,Bhilai,21.20919,81.4285
IN.23,Punjab,Bhikkiwind Uttār,31.34943,74.70271
IN.23,Punjab,Bhīkhi,30.05918,75.535
IN.35,Madhya Pradesh,Bhikangaon,21.86764,75.96391
IN.16,Maharashtra,Bhigvan,18.3007,74.76701
IN.38,Jharkhand,Bhetia,22.79321,86.14098
IN.35,Madhya Pradesh,Bherāghāt,23.13168,79.80107
IN.37,Chhattisgarh,Bhelai,22.3093,82.60953
IN.09,Gujarat,Bhāyāvadar,21.85523,70.24791
IN.16,Maharashtra,Bhayandar,19.30157,72.85107
IN.21,Odisha,Bhawānipatna,19.90717,83.16697
IN.23,Punjab,Bhawānīgarh,30.26685,76.03854
IN.35,Madhya Pradesh,Bhawāni Mandi,24.41582,75.83552
IN.09,Gujarat,Bhavnagar,21.76287,72.15331
IN.25,Tamil Nadu,Bhavāni,11.44553,77.68215
IN.02,Andhra Pradesh,Bhattiprolu,16.1026,80.78074
IN.28,West Bengal,Bhātpāra,22.86643,88.40113
IN.21,Odisha,Bhatli,21.45819,83.53588
IN.19,Karnataka,Bhatkal,13.98534,74.55531
IN.23,Punjab,Bathinda,30.20747,74.93893
IN.37,Chhattisgarh,Bhatgaon,21.15,81.7
IN.37,Chhattisgarh,Bhātāpāra,21.735,81.94711
IN.24,Rajasthan,Bhusawar,27.03895,77.04849
IN.35,Madhya Pradesh,Bharwelī,21.83732,80.22706
IN.36,Uttar Pradesh,Bharwāri,25.56078,81.49164
IN.09,Gujarat,Bharūch,21.69482,72.9805
IN.36,Uttar Pradesh,Bharthana,26.75231,79.2218
IN.24,Rajasthan,Bharatpur,27.21731,77.49009
IN.09,Gujarat,Bhānvad,21.93053,69.78081
IN.37,Chhattisgarh,Bhānpurī,21.0919,80.93218
IN.35,Madhya Pradesh,Bhānpura,24.513,75.7469
IN.21,Odisha,Bhanjanagar,19.92719,84.58201
IN.35,Madhya Pradesh,Bhānder,25.73581,78.74555
IN.16,Maharashtra,Bhandāra,21.16817,79.64885
IN.19,Karnataka,Bhālki,18.04348,77.206
IN.37,Chhattisgarh,Bhakhāra,20.89953,81.60284
IN.40,Telangana,Bhaisa,19.11285,77.96336
IN.37,Chhattisgarh,Bhairamgarh,19.00641,81.05917
IN.35,Madhya Pradesh,Bhainsdehi,21.64491,77.63023
IN.36,Uttar Pradesh,Bhagwantnagar,26.22383,80.7575
IN.34,Bihar,Bhāgalpur,25.24446,86.97183
IN.23,Punjab,Bhādson,30.50666,76.24707
IN.28,West Bengal,Bhadreswar,22.82449,88.33841
